1,9.0457340928213
2,10.194083980465
3,8.21941978131468
4,1.83482945965728
5,3.3216116337254
6,3.4977103966189
7,12.9124127587665
8,3.75403397416531
9,1.08453160799957
10,9.0457340928213
11,30.6270763066274
12,0.54355406318282
13,1.83482945965728
14,3.3216116337254
15,3.4977103966189
16,12.9124127587665
17,1.83033697505473
18,1.08453160799957
19,9.0457340928213
20,60.307618138734
21,0.54355406318282
22,1.83482945965728
23,3.3216116337254
24,3.4977103966189
25,12.9124127587665
26,1.83033697505473
27,1.08453160799957
28,9.0457340928213
29,10.194083980465
30,8.21941978131468
31,1.83482945965728
32,3.3216116337254
33,3.4977103966189
34,12.9124127587665
35,3.75403397416531
36,1.08453160799957
37,9.0457340928213
38,30.6270763066274
39,0.54355406318282
40,1.83482945965728
41,3.3216116337254
42,3.4977103966189
43,12.9124127587665
44,1.83033697505473
45,1.08453160799957
46,9.0457340928213
47,60.307618138734
48,0.54355406318282
49,1.83482945965728
50,3.3216116337254
51,3.4977103966189
52,12.9124127587665
53,1.83033697505473
54,1.08453160799957
55,9.0457340928213
56,10.194083980465
57,8.21941978131468
58,1.83482945965728
59,3.3216116337254
60,3.4977103966189
61,12.9124127587665
62,3.75403397416531
63,1.08453160799957
64,9.0457340928213
65,30.6270763066274
66,0.54355406318282
67,1.83482945965728
68,3.3216116337254
69,3.4977103966189
70,12.9124127587665
71,1.83033697505473
72,1.08453160799957
73,9.0457340928213
74,60.307618138734
75,0.54355406318282
76,1.83482945965728
77,3.3216116337254
78,3.4977103966189
79,12.9124127587665
80,1.83033697505473
81,1.08453160799957
